Grand Prix,Race,Circuit ,Year,Driver,Stop ,Lap Stop,Time,Duration,Winner,,
Monaco,7,Circuit de Monaco,2022,Sebastian Vettel,1,6,16:16:58,24.965,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Yuki Tsunoda,1,6,16:17:00,25.068,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Lewis Hamilton,1,15,16:31:22,24.796,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Sergio Perez,1,16,16:32:29,24.409,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Lando Norris,1,17,16:34:17,24.872,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Mick Schumacher,2,17,16:35:15,36.854,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Charles Leclerc,1,18,16:35:26,25.71,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Max Verstappen,1,18,16:35:33,27.009,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Alex Albon,1,18,16:36:49,27.231,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Daniel Ricciardo,1,19,16:38:22,26.056,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Zhou Guanyu,1,19,16:38:23,25.594,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Nicholas Latifi,3,19,16:38:26,26.91,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Valtteri Bottas,1,20,16:39:34,25.865,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Carlos Sainz,1,21,16:40:05,24.666,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Charles Leclerc,2,21,16:40:08,28.034,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,George Russell,1,21,16:40:29,25.352,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Fernando Alonso,1,21,16:40:33,24.526,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Esteban Ocon,1,21,16:40:50,24.875,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Yuki Tsunoda,2,21,16:41:30,26.021,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Sergio Perez,2,22,16:41:35,24.536,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Max Verstappen,2,22,16:41:38,26.93,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Lando Norris,2,22,16:41:58,24.76,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Lewis Hamilton,2,22,16:42:19,24.507,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Pierre Gasly,2,22,16:42:42,28.77,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Alex Albon,2,22,16:43:36,31.518,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Sebastian Vettel,2,23,16:44:09,25.133,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Lance Stroll,3,24,16:45:45,25.65,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Sergio Perez,3,30,16:55:41,19:32.1,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Carlos Sainz,2,30,16:55:42,19:34.8,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Max Verstappen,3,30,16:55:43,19:35.6,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Lance Stroll,4,29,16:55:46,19:35.0,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Charles Leclerc,3,30,16:55:47,19:36.8,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Yuki Tsunoda,3,29,16:55:51,19:34.4,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Zhou Guanyu,2,29,16:55:52,19:34.2,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,George Russell,2,30,16:55:54,19:37.5,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Lando Norris,3,30,16:55:56,19:43.0,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Nicholas Latifi,4,29,16:55:58,19:41.8,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Fernando Alonso,2,30,16:56:01,19:42.1,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Lewis Hamilton,3,30,16:56:02,19:46.3,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Alex Albon,3,29,16:56:04,19:45.7,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Esteban Ocon,2,30,16:56:06,19:46.5,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Valtteri Bottas,2,30,16:56:07,19:46.7,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Sebastian Vettel,3,30,16:56:28,19:29.5,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Pierre Gasly,3,30,16:56:31,19:29.5,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Daniel Ricciardo,2,30,16:56:33,19:28.7,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Lando Norris,4,51,17:44:43,24.607,Sergio Perez,,
Monaco,7,Circuit de Monaco,2022,Yuki Tsunoda,4,56,17:52:23,25.266,Sergio Perez,,
Monaco,6,Circuit de Monaco,2023,Nico Hulkenberg,1,1,15:04:32,32.494,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Zhou Guanyu,1,1,15:04:37,26.141,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Sergio Perez,1,1,15:04:37,24.887,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Alex Albon,1,18,15:27:12,24.29,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Logan Sargeant,1,20,15:30:02,24.376,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Logan Sargeant,2,23,15:34:16,27.774,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Lewis Hamilton,1,31,15:43:34,24.594,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Esteban Ocon,1,32,15:44:45,25.833,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Carlos Sainz,1,33,15:46:05,24.252,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Sergio Perez,2,34,15:48:26,32.749,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Charles Leclerc,1,44,16:00:25,24.192,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Pierre Gasly,1,47,16:04:16,23.902,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Lando Norris,1,50,16:08:48,24.663,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Valtteri Bottas,1,51,16:10:46,30.395,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Lance Stroll,1,51,16:10:52,24.656,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Zhou Guanyu,2,52,16:12:35,25.26,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Alex Albon,2,52,16:12:37,26.99,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Yuki Tsunoda,1,53,16:13:18,33.706,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Logan Sargeant,3,52,16:13:19,25.946,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Fernando Alonso,1,54,16:13:32,24.414,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Nyck de Vries,1,53,16:13:47,24.539,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,George Russell,1,54,16:13:57,30.98,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Esteban Ocon,2,54,16:14:06,24.707,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Lewis Hamilton,2,54,16:14:09,26.685,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Pierre Gasly,2,54,16:14:18,29.949,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Sergio Perez,3,53,16:14:19,24.217,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Max Verstappen,1,55,16:15:17,24.798,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Oscar Piastri,1,54,16:15:18,25.851,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Lando Norris,2,54,16:15:20,33.428,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Fernando Alonso,2,55,16:15:37,25.916,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Nico Hulkenberg,2,54,16:16:01,34.725,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Charles Leclerc,2,55,16:16:03,25.713,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Carlos Sainz,2,55,16:16:04,29.3,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Kevin Magnussen,1,56,16:20:26,51.052,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Sergio Perez,4,57,16:21:27,29.337,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Nico Hulkenberg,3,59,16:25:02,25.672,Max Verstappen,,
Monaco,6,Circuit de Monaco,2023,Sergio Perez,5,70,16:43:16,25.466,Max Verstappen,,
Monaco,8,Circuit de Monaco,2024,Charles Leclerc,1,1,15:04:50,39:18.0,Charles Leclerc,,
Monaco,8,Circuit de Monaco,2024,Oscar Piastri,1,1,15:04:52,39:17.6,Charles Leclerc,,
Monaco,8,Circuit de Monaco,2024,Lando Norris,1,1,15:04:54,39:25.5,Charles Leclerc,,
Monaco,8,Circuit de Monaco,2024,George Russell,1,1,15:04:56,39:29.4,Charles Leclerc,,
Monaco,8,Circuit de Monaco,2024,Max Verstappen,1,1,15:04:57,39:32.7,Charles Leclerc,,
Monaco,8,Circuit de Monaco,2024,Lewis Hamilton,1,1,15:05:00,39:35.4,Charles Leclerc,,
Monaco,8,Circuit de Monaco,2024,Yuki Tsunoda,1,1,15:05:02,39:37.6,Charles Leclerc,,
Monaco,8,Circuit de Monaco,2024,Alex Albon,1,1,15:05:05,39:41.4,Charles Leclerc,,
Monaco,8,Circuit de Monaco,2024,Pierre Gasly,1,1,15:05:07,39:41.9,Charles Leclerc,,
Monaco,8,Circuit de Monaco,2024,Lance Stroll,1,1,15:05:10,39:43.6,Charles Leclerc,,
Monaco,8,Circuit de Monaco,2024,Daniel Ricciardo,1,1,15:05:13,39:45.8,Charles Leclerc,,
Monaco,8,Circuit de Monaco,2024,Fernando Alonso,1,1,15:05:15,39:49.5,Charles Leclerc,,
Monaco,8,Circuit de Monaco,2024,Logan Sargeant,1,1,15:05:16,39:51.6,Charles Leclerc,,
Monaco,8,Circuit de Monaco,2024,Valtteri Bottas,1,1,15:05:19,39:54.1,Charles Leclerc,,
Monaco,8,Circuit de Monaco,2024,Carlos Sainz,1,1,15:05:27,38:47.1,Charles Leclerc,,
Monaco,8,Circuit de Monaco,2024,Zhou Guanyu,1,1,15:05:31,39:46.4,Charles Leclerc,,
Monaco,8,Circuit de Monaco,2024,Valtteri Bottas,15,2,16:04:57,24.239,Charles Leclerc,,
Monaco,8,Circuit de Monaco,2024,Lance Stroll,42,2,16:41:05,24.132,Charles Leclerc,,
Monaco,8,Circuit de Monaco,2024,Lance Stroll,48,3,16:49:27,28.211,Charles Leclerc,,
Monaco,8,Circuit de Monaco,2024,Lewis Hamilton,51,2,16:52:10,24.232,Charles Leclerc,,
Monaco,8,Circuit de Monaco,2024,Max Verstappen,52,2,16:53:26,23.813,Charles Leclerc,,
Monaco,8,Circuit de Monaco,2024,Logan Sargeant,57,2,17:01:43,24.384,Charles Leclerc,,
Monaco,8,Circuit de Monaco,2024,Zhou Guanyu,70,2,17:19:04,24.367,Charles Leclerc,,
Canada,7,Circuit Gilles-Villeneuve,2014,Esteban Gutierrez,1,1,14:05:32,24.37,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Esteban Gutierrez,2,2,14:07:36,24.768,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Romain Grosjean,1,11,14:23:03,23.943,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Daniel Ricciardo,1,13,14:25:36,23.606,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Valtteri Bottas,1,14,14:26:56,23.448,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Jenson Button,1,14,14:27:05,23.493,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Sebastian Vettel,1,15,14:28:14,23.904,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Felipe Massa,1,15,14:28:20,27.949,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Jean-Eric Vergne,1,15,14:28:22,24.433,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Kevin Magnussen,1,15,14:28:30,23.479,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Adrian Sutil,1,15,14:28:33,23.703,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Fernando Alonso,1,16,14:29:44,23.932,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Kimi Raikkonen,1,17,14:31:08,23.925,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Nico Rosberg,1,18,14:32:06,23.882,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Lewis Hamilton,1,19,14:33:29,24.417,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Daniil Kvyat,1,29,14:47:47,25.235,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Esteban Gutierrez,3,32,14:52:08,24.403,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Sergio Perez,1,34,14:54:04,23.907,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Valtteri Bottas,2,35,14:55:26,24.491,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Sebastian Vettel,2,36,14:56:46,23.34,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Daniel Ricciardo,2,37,14:58:06,23.274,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Jenson Button,2,38,14:59:46,25.05,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Jean-Eric Vergne,2,39,15:01:02,23.975,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Kimi Raikkonen,2,39,15:01:06,24.221,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Adrian Sutil,2,40,15:02:56,24.068,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Nico Hulkenberg,1,41,15:03:27,23.902,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Nico Rosberg,2,44,15:07:09,25.102,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Fernando Alonso,2,44,15:07:33,23.79,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Lewis Hamilton,2,45,15:08:31,23.554,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Romain Grosjean,2,46,15:10:53,23.856,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Daniil Kvyat,2,46,15:10:54,25.698,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2014,Felipe Massa,2,48,15:12:49,24.012,Daniel Ricciardo,,
Canada,7,Circuit Gilles-Villeneuve,2015,Jenson Button,1,1,14:04:39,18.057,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2015,Sebastian Vettel,1,7,14:12:45,27.241,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2015,Pastor Maldonado,1,17,14:25:56,23.66,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2015,Daniel Ricciardo,1,23,14:34:08,23.997,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2015,Sergio Perez,1,24,14:35:26,23.453,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2015,Kimi Raikkonen,1,26,14:37:27,23.63,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2015,Felipe Nasr,1,26,14:38:33,24.795,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2015,Romain Grosjean,1,27,14:39:08,24.292,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2015,Daniil Kvyat,1,27,14:39:23,23.681,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2015,Carlos Sainz,1,27,14:39:37,24.277,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2015,Valtteri Bottas,1,28,14:40:10,25.541,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2015,Nico Hulkenberg,1,28,14:40:35,23.507,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2015,Marcus Ericsson,1,28,14:40:57,24.149,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2015,Lewis Hamilton,1,29,14:41:11,23.708,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2015,Nico Rosberg,1,30,14:42:33,23.321,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2015,Fernando Alonso,1,31,14:45:06,23.553,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2015,Sebastian Vettel,2,35,14:50:00,23.945,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2015,Will Stevens,1,34,14:50:14,30.807,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2015,Roberto Merhi,1,35,14:51:40,26.986,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2015,Felipe Massa,1,37,14:52:40,23.912,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2015,Max Verstappen,1,39,14:55:43,36.105,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2015,Kimi Raikkonen,2,40,14:56:15,24.578,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2015,Jenson Button,2,44,15:03:06,25.374,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Felipe Nasr,1,9,14:15:49,23.987,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Sebastian Vettel,1,11,14:17:58,22.597,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Kimi Raikkonen,1,11,14:18:14,22.82,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Pascal Wehrlein,1,11,14:18:36,24.784,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Carlos Sainz,1,13,14:21:10,23.517,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Esteban Gutierrez,1,13,14:21:13,23.412,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Marcus Ericsson,1,14,14:22:44,22.957,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Rio Haryanto,1,15,14:24:03,29.732,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Fernando Alonso,1,17,14:26:24,27.952,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Romain Grosjean,1,17,14:26:26,23.68,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Daniil Kvyat,1,17,14:26:28,23,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Max Verstappen,1,20,14:29:59,23.586,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Daniel Ricciardo,1,21,14:31:21,22.872,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Nico Rosberg,1,21,14:31:29,22.466,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Nico Hulkenberg,1,21,14:31:34,22.876,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Felipe Massa,1,22,14:32:47,22.925,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Valtteri Bottas,1,23,14:33:59,22.184,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Lewis Hamilton,1,24,14:35:00,22.243,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Sergio Perez,1,30,14:43:33,22.556,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Kimi Raikkonen,2,33,14:47:15,23.263,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Felipe Nasr,2,35,14:51:16,23.608,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Sebastian Vettel,2,37,14:51:55,22.361,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Daniel Ricciardo,2,38,14:53:47,24.018,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Pascal Wehrlein,2,38,14:54:55,24.516,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Romain Grosjean,2,39,14:55:43,23.055,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Marcus Ericsson,2,39,14:56:10,23.299,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Kevin Magnussen,1,39,14:56:12,23.162,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Esteban Gutierrez,2,41,14:58:41,23.928,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Daniil Kvyat,2,44,15:02:16,22.627,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Rio Haryanto,2,44,15:03:24,25.069,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Max Verstappen,2,46,15:04:02,22.909,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Sergio Perez,2,46,15:04:50,24.757,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Romain Grosjean,3,46,15:05:13,32.114,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Carlos Sainz,2,48,15:07:17,24.445,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Nico Rosberg,2,51,15:10:35,22.728,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2016,Nico Hulkenberg,2,51,15:11:06,23.111,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2017,Romain Grosjean,1,1,14:04:59,31.256,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2017,Pascal Wehrlein,1,1,14:05:02,51.757,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2017,Sebastian Vettel,1,5,14:11:32,31.596,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2017,Nico Hulkenberg,1,11,14:19:40,26.764,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2017,Jolyon Palmer,1,11,14:19:55,24.423,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2017,Marcus Ericsson,1,11,14:19:57,24.047,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2017,Daniil Kvyat,1,15,14:25:55,18.088,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2017,Kimi Raikkonen,1,17,14:28:23,23.5,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2017,Daniel Ricciardo,1,18,14:29:37,23.309,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2017,Sergio Perez,1,19,14:30:56,23.229,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2017,Valtteri Bottas,1,23,14:35:53,22.946,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2017,Lance Stroll,1,25,14:39:14,22.79,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2017,Lewis Hamilton,1,32,14:47:15,23.061,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2017,Esteban Ocon,1,32,14:47:42,23.409,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2017,Pascal Wehrlein,2,40,14:59:18,24.202,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2017,Kimi Raikkonen,2,41,14:59:29,23.76,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2017,Fernando Alonso,1,42,15:01:08,23.526,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2017,Stoffel Vandoorne,1,45,15:05:22,23.267,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2017,Kevin Magnussen,1,46,15:06:28,28.869,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2017,Sebastian Vettel,2,49,15:09:44,23.345,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2017,Daniil Kvyat,2,53,15:15:19,01:46.4,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2018,Stoffel Vandoorne,1,1,14:14:56,41.008,Sebastian Vettel,,
Canada,7,Circuit Gilles-Villeneuve,2018,Marcus Ericsson,1,1,14:15:00,23.529,Sebastian Vettel,,
Canada,7,Circuit Gilles-Villeneuve,2018,Sergio Perez,1,9,14:27:34,24.086,Sebastian Vettel,,
Canada,7,Circuit Gilles-Villeneuve,2018,Esteban Ocon,1,11,14:29:59,25.353,Sebastian Vettel,,
Canada,7,Circuit Gilles-Villeneuve,2018,Nico Hulkenberg,1,13,14:32:32,24.521,Sebastian Vettel,,
Canada,7,Circuit Gilles-Villeneuve,2018,Carlos Sainz,1,14,14:33:51,24.416,Sebastian Vettel,,
Canada,7,Circuit Gilles-Villeneuve,2018,Max Verstappen,1,16,14:36:13,23.137,Sebastian Vettel,,
Canada,7,Circuit Gilles-Villeneuve,2018,Lewis Hamilton,1,16,14:36:16,23.335,Sebastian Vettel,,
Canada,7,Circuit Gilles-Villeneuve,2018,Daniel Ricciardo,1,17,14:37:31,23.279,Sebastian Vettel,,
Canada,7,Circuit Gilles-Villeneuve,2018,Fernando Alonso,1,18,14:39:10,23.099,Sebastian Vettel,,
Canada,7,Circuit Gilles-Villeneuve,2018,Charles Leclerc,1,19,14:40:26,23.666,Sebastian Vettel,,
Canada,7,Circuit Gilles-Villeneuve,2018,Kevin Magnussen,1,22,14:44:21,24.008,Sebastian Vettel,,
Canada,7,Circuit Gilles-Villeneuve,2018,Pierre Gasly,1,23,14:45:36,24.107,Sebastian Vettel,,
Canada,7,Circuit Gilles-Villeneuve,2018,Sergey Sirotkin,1,26,14:49:55,23.531,Sebastian Vettel,,
Canada,7,Circuit Gilles-Villeneuve,2018,Kimi Raikkonen,1,32,14:56:30,23.645,Sebastian Vettel,,
Canada,7,Circuit Gilles-Villeneuve,2018,Valtteri Bottas,1,36,15:01:20,23.775,Sebastian Vettel,,
Canada,7,Circuit Gilles-Villeneuve,2018,Sebastian Vettel,1,37,15:02:29,23.529,Sebastian Vettel,,
Canada,7,Circuit Gilles-Villeneuve,2018,Sergio Perez,2,44,15:12:48,23.718,Sebastian Vettel,,
Canada,7,Circuit Gilles-Villeneuve,2018,Romain Grosjean,1,48,15:17:41,24.4,Sebastian Vettel,,
Canada,7,Circuit Gilles-Villeneuve,2018,Stoffel Vandoorne,2,48,15:18:21,23.537,Sebastian Vettel,,
Canada,7,Circuit Gilles-Villeneuve,2019,Alex Albon,1,1,14:14:33,37.95,Lewis Hamilton,,
Canada,7,Circuit Gilles-Villeneuve,2019,Carlos Sainz,1,3,14:17:05,24.727,Lewis Hamilton,,
